CNN,STREET,ST_TYPE,ZIP_CODE,DISTRICT,ACCEPTED,JURISDICTI,NHOOD,LAYER,CNNTEXT,STREETNAME,STREETNA_2,ROWACTUALA,NEIGHBORHO,POINT_X,POINT_Y
8628000,MAIN,ST,94105,6,N,DPW,South Beach,STREETS,8628000,MAIN ST,MAIN ST fr:MISSION ST to:HOWARD ST,50918,South Beach,6014366.748,2116104.579
9085000,MISSION,ST,94105,6,N,DPW,Financial District South,STREETS,9085000,MISSION ST,MISSION ST fr:MAIN ST to:BEALE ST,27252,Financial District South,6014021.266,2116209.932
5140000,ELIM,ST,94105,6,N,,Financial District South,PAPER,5140000,ELIM ST,ELIM ST fr:ECKER ST to:01ST ST,2743,Financial District South,6013161.179,2115592.126
5053000,ECKER,ST,94105,6,N,DPW,Financial District South,STREETS,5053000,ECKER ST,ECKER ST fr:JESSIE ST to:ELIM ST,1383,Financial District South,6013018.887,2115519.005
4969000,DRUMM,ST,94111,3,N,DPW,Financial District North,STREETS,4969000,DRUMM ST,DRUMM ST fr:MARKET ST to:CALIFORNIA ST,14524,Financial District North,6013755.695,2116930.091
3869000,CENTURY,PL,94104,3,N,DPW,Financial District North,STREETS,3869000,CENTURY PL,CENTURY PL fr:PINE ST to:END: 1-99 BLOCK,4292,Financial District North,6012228.513,2116351.275
10386000,PETRARCH,PL,94104,3,N,DPW,Financial District North,STREETS,10386000,PETRARCH PL,PETRARCH PL fr:BUSH ST to:PINE ST,107,Financial District North,6012078.466,2116243.58
3908000,CHATHAM,PL,94108,3,N,DPW,Financial District North,STREETS,3908000,CHATHAM PL,CHATHAM PL fr:BUSH ST to:END: 1-99 BLOCK,2978,Financial District North,6010837.01,2115984.274
11303000,SAINT GEORGE,ALY,94108,3,N,DPW,Financial District North,STREETS,11303000,SAINT GEORGE ALY,SAINT GEORGE ALY fr:BUSH ST to:PINE ST,7121,Financial District North,6011403.898,2116150.009
5228000,EMMA,ST,94108,3,N,DPW,Financial District North,STREETS,5228000,EMMA ST,EMMA ST fr:STOCKTON ST to:END: 1-99 BLOCK,2773,Financial District North,6010670.42,2115996.662
6686000,HARLAN,PL,94108,3,N,DPW,Financial District North,STREETS,6686000,HARLAN PL,HARLAN PL fr:HARLAN PL to:GRANT AVE,6085,Financial District North,6011171.975,2115769.974
8736000,MARK,LN,94108,3,N,DPW,Financial District North,STREETS,8736000,MARK LN,MARK LN fr:HARLAN PL to:BUSH ST,3025,Financial District North,6011314.434,2115877.164
11096000,ROBERT KIRK,LN,94108,3,N,DPW,Financial District North,STREETS,11096000,ROBERT KIRK LN,ROBERT KIRK LN fr:POST ST to:END: 1-99 BLOCK,2501,Financial District North,6011398.562,2115368.331
7746000,KEARNY,ST,94108,6,N,DPW,Financial District North,STREETS,7746000,KEARNY ST,KEARNY ST fr:03RD ST to:GEARY ST,8862,Financial District North,6011658.322,2114912.196
3403000,BURRITT,ST,94108,3,N,DPW,Downtown - Tenderloin,STREETS,3403000,BURRITT ST,BURRITT ST fr:BUSH ST to:END: 1-99 BLOCK,3472,Downtown - Tenderloin,6010522.3,2115767.219
3916000,CHELSEA,PL,94108,3,N,DPW,Downtown - Tenderloin,STREETS,3916000,CHELSEA PL,CHELSEA PL fr:BUSH ST to:END: 1-99 BLOCK,3008,Downtown - Tenderloin,6010384.459,2115759.855
10675000,POWELL,ST,94102,6,N,,Downtown - Tenderloin,Streets_Pedestri,10675000,POWELL ST,POWELL ST fr:EDDY ST to:ELLIS ST,19739,Downtown - Tenderloin,6010391.802,2113951.967
10775000,PRIEST,ST,94109,3,N,,Nob Hill,UPROW,10775000,PRIEST ST,PRIEST ST fr:START: 1-99 BLOCK to:WASHINGTON ST,7700,Nob Hill,6008330.051,2117091.345
5355000,EWER,PL,94108,3,N,DPW,Nob Hill,STREETS,5355000,EWER PL,EWER PL fr:MASON ST to:END: 1-99 BLOCK,3021,Nob Hill,6009408.616,2116899.985
10959000,REED,ST,94109,3,N,DPW,Nob Hill,STREETS,10959000,REED ST,REED ST fr:START: 1-99 BLOCK to:WASHINGTON ST,5495,Nob Hill,6008197.053,2117074.184
8642000,MALVINA,PL,94108,3,N,DPW,Nob Hill,STREETS,8642000,MALVINA PL,MALVINA PL fr:MASON ST to:END: 1-99 BLOCK,3365,Nob Hill,6009397.668,2116977.719
8311000,LEROY,PL,94109,3,N,DPW,Nob Hill,STREETS,8311000,LEROY PL,LEROY PL fr:SACRAMENTO ST to:END: 100-199 BLOCK,3249,Nob Hill,6008313.584,2116687.682
4617000,DAWSON,PL,94108,3,N,DPW,Nob Hill,STREETS,4617000,DAWSON PL,DAWSON PL fr:MASON ST to:END: 1-99 BLOCK,1804,Nob Hill,6009545.266,2116998.152
6258000,GOLDEN,CT,94109,3,N,,Nob Hill,UPROW,6258000,GOLDEN CT,GOLDEN CT fr:SACRAMENTO ST to:END: 1-99 BLOCK,2031,Nob Hill,6008216.606,2116498.404
5859000,FREEMAN,ST,94108,3,N,,Nob Hill,PAPER,5859000,FREEMAN ST,FREEMAN ST fr:CLAY ST to:END: 1-99 BLOCK,1286,Nob Hill,6009839.255,2117085.346
2879000,BEDFORD,PL,94133,3,N,,Nob Hill,UPROW,2879000,BEDFORD PL,BEDFORD PL fr:JACKSON ST to:END: 1-99 BLOCK,1220,Nob Hill,6010191.471,2117923.02
2096000,ADELE,CT,94133,3,N,DPW,Nob Hill,STREETS,2096000,ADELE CT,ADELE CT fr:JACKSON ST to:END: 1-99 BLOCK,3640,Nob Hill,6009947.341,2117888.918
4933000,DORIC,ALY,94108,3,N,DPW,Nob Hill,STREETS,4933000,DORIC ALY,DORIC ALY fr:START: 1-99 BLOCK to:JACKSON ST,1730,Nob Hill,6009523.262,2117678.906
9027000,MILES,PL,94108,3,N,DPW,Nob Hill,PRIVATE,9027000,MILES PL,MILES PL fr:CALIFORNIA ST to:END: 1-99 BLOCK,6303,Nob Hill,6010118.149,2116579.199
10740000,PRATT,PL,94108,3,N,DPW,Nob Hill,STREETS,10740000,PRATT PL,PRATT PL fr:START: 1-99 BLOCK to:CALIFORNIA ST,2758,Nob Hill,6010342.733,2116610.765
7421000,JAMES,PL,94108,3,N,,Nob Hill,UPROW,7421000,JAMES PL,JAMES PL fr:START: 1-99 BLOCK to:JACKSON ST,1012,Nob Hill,6010202.707,2117760.775
9030000,MILLER,PL,94108,3,N,DPW,Nob Hill,STREETS,9030000,MILLER PL,MILLER PL fr:SACRAMENTO ST to:END: 1-99 BLOCK,4144,Nob Hill,6010082.655,2116923.072
9894000,OCTAVIA,ST,94109,2,N,DPW,Pacific Heights,STREETS,9894000,OCTAVIA ST,OCTAVIA ST fr:WASHINGTON ST to:JACKSON ST,22374,Pacific Heights,6004637.512,2116900.163
7450000,JASON,CT,94133,3,N,,Financial District North,UPROW,7450000,JASON CT,JASON CT fr:JACKSON ST to:END: 1-99 BLOCK,1217,Financial District North,6010592.848,2117978.046
11310000,SAINT LOUIS,ALY,94108,3,N,,Financial District North,UPROW,11310000,SAINT LOUIS ALY,SAINT LOUIS ALY fr:START: 1-99 BLOCK to:JACKSON ST,1300,Financial District North,6010683.728,2117826.654
4365000,COOPER,ALY,94108,3,N,,Financial District North,UPROW,4365000,COOPER ALY,COOPER ALY fr:START: 1-29 BLOCK to:JACKSON ST,892,Financial District North,6011037.564,2117874.78
12050000,SPOFFORD,LN,94108,3,N,DPW,Financial District North,STREETS,12050000,SPOFFORD LN,SPOFFORD LN fr:CLAY ST to:WASHINGTON ST,5588,Financial District North,6010573.658,2117401.513
7180000,ILS,LN,94111,3,N,DPW,Financial District North,STREETS,7180000,ILS LN,ILS LN fr:ILS LN to:END: 50-99 BLOCK,1155,Financial District North,6011464.647,2117819.967
7494000,JEROME,ALY,94133,3,N,,Financial District North,Streets_Pedestri,7494000,JEROME ALY,JEROME ALY fr:START: 1-99 BLOCK to:PACIFIC AVE,1156,Financial District North,6011562.078,2118309.308
6172000,GIBB,ST,94111,3,N,DPW,Financial District North,STREETS,6172000,GIBB ST,GIBB ST fr:COLUMBUS AVE to:END: 1-99 BLOCK,2722,Financial District North,6011469.363,2117913.155
2644000,BALANCE,ST,94133,3,N,DPW,Financial District North,STREETS,2644000,BALANCE ST,BALANCE ST fr:JACKSON ST to:GOLD ST,1458,Financial District North,6012021.346,2118138.208
6459000,GREEN,ST,94133,3,N,,Russian Hill,Streets_Pedestri,6459000,GREEN ST,GREEN ST fr:TAYLOR ST to:END: WEST,11268,Russian Hill,6008622.971,2118996.504
11201000,RUSSIAN HILL,PL,94133,3,N,DPW,Russian Hill,STREETS,11201000,RUSSIAN HILL PL,RUSSIAN HILL PL fr:VALLEJO ST to:END: 1-99 BLOCK,2589,Russian Hill,6008366.861,2118701.758
5403000,FALLON,PL,94133,3,N,,Russian Hill,Streets_Pedestri,5403000,FALLON PL,FALLON PL fr:START: 1-99 BLOCK to:TAYLOR ST,3427,Russian Hill,6008863.441,2118571.007
8685000,MARCY,PL,94108,3,N,DPW,Nob Hill,STREETS,8685000,MARCY PL,MARCY PL fr:START: 1-99 BLOCK to:JACKSON ST,2739,Nob Hill,6009286.408,2117656.699
5046000,EASTMAN,ST,94109,2,N,DPW,Russian Hill,STREETS,5046000,EASTMAN ST,EASTMAN ST fr:UNION ST to:ALLEN ST,1554,Russian Hill,6006932.402,2119163.237
6775000,HASTINGS,TER,94109,3,N,,Russian Hill,Streets_Pedestri,6775000,HASTINGS TER,HASTINGS TER fr:HYDE ST to:END: 1-99 BLOCK,3439,Russian Hill,6007309.873,2119275.611
9330000,MOORE,PL,94109,2,N,DPW,Russian Hill,STREETS,9330000,MOORE PL,MOORE PL fr:UNION ST to:END: 1-99 BLOCK,3012,Russian Hill,6006852.131,2119186.868
13395000,WARNER,PL,94109,3,N,DPW,Russian Hill,STREETS,13395000,WARNER PL,WARNER PL fr:START: 1-99 BLOCK to:HYDE ST,2939,Russian Hill,6007328.147,2119052.866
6644000,HAMLIN,ST,94109,3,N,DPW,Russian Hill,STREETS,6644000,HAMLIN ST,HAMLIN ST fr:GREEN ST to:END: 1-99 BLOCK,2722,Russian Hill,6007574.353,2118938.656
6783000,HAVENS,ST,94109,3,N,,Russian Hill,Streets_Pedestri,6783000,HAVENS ST,HAVENS ST fr:LEAVENWORTH ST to:END: 1-99 BLOCK,2888,Russian Hill,6007540.945,2119373.34
13178000,VARENNES,ST,94133,3,N,DPW,Telegraph Hill,STREETS,13178000,VARENNES ST,VARENNES ST fr:GREEN ST to:UNION ST,6891,Telegraph Hill,6010813.255,2119469.953
10588000,POLLARD,PL,94133,3,N,DPW,Telegraph Hill,STREETS,10588000,POLLARD PL,POLLARD PL fr:VALLEJO ST to:END: 1-99 BLOCK,3402,Telegraph Hill,6010871.354,2119044.626
8689000,MARGRAVE,PL,94133,3,N,DPW,Telegraph Hill,STREETS,8689000,MARGRAVE PL,MARGRAVE PL fr:VALLEJO ST to:END: 1-99 BLOCK,2394,Telegraph Hill,6010750.329,2119062.483
6774000,BOB KAUFMAN,ALY,94133,3,N,DPW,Telegraph Hill,STREETS,6774000,BOB KAUFMAN ALY,BOB KAUFMAN ALY fr:START: 1-99 BLOCK to:FILBERT ST,2670,Telegraph Hill,6010615.54,2119887.279
9717000,NOTTINGHAM,PL,94133,3,N,DPW,Financial District North,STREETS,9717000,NOTTINGHAM PL,NOTTINGHAM PL fr:START: 1-99 BLOCK to:KEARNY ST,1950,Financial District North,6011253.84,2118482.349
11138000,ROMOLO,ST,94133,3,N,DPW,Telegraph Hill,STREETS,11138000,ROMOLO ST,ROMOLO ST fr:FRESNO ST to:VALLEJO ST,2012,Telegraph Hill,6010890.021,2118907.813
11180000,ROWLAND,ST,94133,3,N,,Financial District North,UPROW,11180000,ROWLAND ST,ROWLAND ST fr:BROADWAY to:END: 1-99 BLOCK,2496,Financial District North,6011395.096,2118586.59
13205000,VERDI,PL,94133,3,N,DPW,Financial District North,STREETS,13205000,VERDI PL,VERDI PL fr:MONTGOMERY ST to:END: 1-99 BLOCK,1795,Financial District North,6011591.584,2118581.64
2748000,BARTOL,ST,94133,3,N,DPW,Financial District North,STREETS,2748000,BARTOL ST,BARTOL ST fr:START: 1-99 BLOCK to:BROADWAY,3480,Financial District North,6011731.419,2118634.155
10760000,PRESCOTT,CT,94133,3,N,DPW,Telegraph Hill,STREETS,10760000,PRESCOTT CT,PRESCOTT CT fr:START: 1-99 BLOCK to:VALLEJO ST,2575,Telegraph Hill,6011815.084,2119002.245
2749000,BARTOL,ST,94133,3,N,DPW,Telegraph Hill,STREETS,2749000,BARTOL ST,BARTOL ST fr:BROADWAY to:VALLEJO ST,1955,Telegraph Hill,6011697.839,2118896.004
3517000,CADELL,PL,94133,3,N,DPW,Telegraph Hill,STREETS,3517000,CADELL PL,CADELL PL fr:UNION ST to:END: 1-99 BLOCK,55,Telegraph Hill,6010427.412,2119677.791
13690000,WINTER,PL,94133,3,N,DPW,North Beach,STREETS,13690000,WINTER PL,WINTER PL fr:START: 1-99 BLOCK to:MASON ST,2248,North Beach,6009258.897,2119316.554
2546000,AUGUST,ALY,94133,3,N,DPW,North Beach,STREETS,2546000,AUGUST ALY,AUGUST ALY fr:GREEN ST to:UNION ST,391,North Beach,6009414.752,2119280.356
5051000,EATON,PL,94133,3,N,DPW,North Beach,STREETS,5051000,EATON PL,EATON PL fr:START: 1-99 BLOCK to:GREEN ST,1928,North Beach,6009301.934,2119023.335
12669000,KENNETH REXROTH,PL,94133,3,N,DPW,Telegraph Hill,STREETS,12669000,KENNETH REXROTH PL,KENNETH REXROTH PL fr:START: 1-99 BLOCK to:VALLEJO ST,1681,Telegraph Hill,6010453.869,2118815.19
7823000,KEYES,ALY,94133,3,N,,Nob Hill,Streets_Pedestri,7823000,KEYES ALY,KEYES ALY fr:PACIFIC AVE to:END: 1-99 BLOCK,693,Nob Hill,6009677.526,2118158.008
5574000,FISHER,ALY,94133,3,N,DPW,Nob Hill,STREETS,5574000,FISHER ALY,FISHER ALY fr:TURK MURPHY LN to:POWELL ST,1608,Nob Hill,6009859.318,2118280.314
10322000,PELTON,ALY,94133,3,N,,Financial District North,UPROW,10322000,PELTON ALY,PELTON ALY fr:PACIFIC AVE to:END: 1-99 BLOCK,817,Financial District North,6010515.088,2118273.579
7910000,KRAUSGRILL,PL,94133,3,N,DPW,Telegraph Hill,PRIVATE,7910000,KRAUSGRILL PL,KRAUSGRILL PL fr:FILBERT ST to:END: 1-99 BLOCK,6397,Telegraph Hill,6010169.517,2119983.179
12758000,TUSCANY,ALY,94133,3,N,,North Beach,UPROW,12758000,TUSCANY ALY,TUSCANY ALY fr:START: 1-99 BLOCK to:LOMBARD ST,1523,North Beach,6009794.697,2120459.852
7909000,KRAMER,PL,94133,3,N,DPW,Telegraph Hill,STREETS,7909000,KRAMER PL,KRAMER PL fr:PARDEE ALY to:END: 50-99 BLOCK,1033,Telegraph Hill,6010399.269,2120140.94
8943000,MEDAU,PL,94133,3,N,DPW,Telegraph Hill,PRIVATE,8943000,MEDAU PL,MEDAU PL fr:FILBERT ST to:END: 1-99 BLOCK,5813,Telegraph Hill,6010399.208,2120015.403
5488000,FIELDING,ST,94133,3,N,,North Beach,UPROW,5488000,FIELDING ST,FIELDING ST fr:STOCKTON ST to:END: 1-99 BLOCK,5786,North Beach,6009761.332,2120722.961
10250000,JACK MICHELINE,ALY,94133,3,N,,Telegraph Hill,UPROW,10250000,JACK MICHELINE ALY,JACK MICHELINE ALY fr:GRANT AVE to:KRAMER PL,1196,Telegraph Hill,6010439.049,2120180.097
3092000,BRANT,ALY,94133,3,N,DPW,North Beach,STREETS,3092000,BRANT ALY,BRANT ALY fr:GREENWICH ST to:END: 1-49 BLOCK,2759,North Beach,6009786.725,2120053.596
12835000,UNION,ST,94133,3,N,,Telegraph Hill,UPROW,12835000,UNION ST,UNION ST fr:SANSOME ST to:CALHOUN TER,16098,Telegraph Hill,6011832.338,2119785.126
8434000,LOMBARD,ST,94133,3,N,,Telegraph Hill,PAPER,8434000,LOMBARD ST,LOMBARD ST fr:WINTHROP ST to:KEARNY ST,18040,Telegraph Hill,6011004.183,2120711.156
6488000,GREENWICH,ST,94133,3,N,,Telegraph Hill,PAPER,6488000,GREENWICH ST,GREENWICH ST fr:MONTGOMERY ST to:KEARNY ST,32049,Telegraph Hill,6011152.15,2120384.722
7771000,KEARNY,ST,94133,3,N,,Telegraph Hill,PAPER,7771000,KEARNY ST,KEARNY ST fr:FILBERT ST to:GREENWICH ST,14883,Telegraph Hill,6010944.373,2120184.278
9486000,NAPIER,LN,94133,3,N,,Telegraph Hill,UPROW,9486000,NAPIER LN,NAPIER LN fr:FILBERT ST to:END: 1-99 BLOCK,2951,Telegraph Hill,6011656.751,2120189.41
4595000,DARRELL,PL,94133,3,N,,Telegraph Hill,UPROW,4595000,DARRELL PL,DARRELL PL fr:FILBERT ST to:END: 1-99 BLOCK,6091,Telegraph Hill,6011515.395,2120207.765
11671000,SCHOOL,ALY,94133,3,N,,Telegraph Hill,UPROW,11671000,SCHOOL ALY,SCHOOL ALY fr:MONTGOMERY ST to:END: 1-99 BLOCK,1136,Telegraph Hill,6011396.022,2119853.504
5493000,FILBERT,ST,94133,3,N,,Telegraph Hill,UPROW,5493000,FILBERT ST,FILBERT ST fr:DARRELL PL to:MONTGOMERY ST,6297,Telegraph Hill,6011482.046,2120080.187
5491000,FILBERT,ST,94133,3,N,,Telegraph Hill,UPROW,5491000,FILBERT ST,FILBERT ST fr:SANSOME ST to:END: WEST,7722,Telegraph Hill,6011844.157,2120130.139
5494000,FILBERT,ST,94133,3,N,,Telegraph Hill,PAPER,5494000,FILBERT ST,FILBERT ST fr:MONTGOMERY ST to:KEARNY ST,31002,Telegraph Hill,6011200.177,2120044.47
6164000,GERKE,ALY,94133,3,N,DPW,Telegraph Hill,STREETS,6164000,GERKE ALY,GERKE ALY fr:GRANT AVE to:END: 1-99 BLOCK,2730,Telegraph Hill,6010551.613,2120190.534
9319000,MONTGOMERY,ST,94133,3,N,,Telegraph Hill,PAPER,9319000,MONTGOMERY ST,MONTGOMERY ST fr:GREENWICH ST to:LOMBARD ST,21864,Telegraph Hill,6011360.239,2120586.729
7772000,KEARNY,ST,94133,3,N,,Telegraph Hill,PAPER,7772000,KEARNY ST,KEARNY ST fr:GREENWICH ST to:LOMBARD ST,15548,Telegraph Hill,6010897.235,2120523.073
13691000,WINTHROP,ST,94133,3,N,DPW,North Waterfront,STREETS,13691000,WINTHROP ST,WINTHROP ST fr:LOMBARD ST to:CHESTNUT ST,8147,North Waterfront,6011087.603,2120895.625
13676000,WINDSOR,PL,94133,3,N,,Telegraph Hill,Streets_Pedestri,13676000,WINDSOR PL,WINDSOR PL fr:GREEN ST to:END: 1-99 BLOCK,1273,Telegraph Hill,6011187.538,2119415.785
11554000,SANSOME,ST,94133,3,N,DPW,Financial District North,STREETS,11554000,SANSOME ST,SANSOME ST fr:PACIFIC AVE to:BROADWAY,23301,Financial District North,6012116.78,2118604.889
13079001,VALLEJO,ST,94111,3,N,DPW,North Waterfront,UPROW,13079001,VALLEJO ST,VALLEJO ST fr:START: 1-49 BLOCK to:DAVIS ST,6974,North Waterfront,6013120.281,2119270.285
6438001,GREEN,ST,94111,3,N,DPW,North Waterfront,STREETS,6438001,GREEN ST,GREEN ST fr:THE EMBARCADERO to:FRONT ST,22597,North Waterfront,6012847.143,2119577.952
12555202,THE EMBARCADERO,,94111,3,N,DPW,North Waterfront,STREETS,12555202,THE EMBARCADERO,THE EMBARCADERO  fr:BROADWAY to:GREEN ST,60995,North Waterfront,6013248.822,2119367.405
12555102,THE EMBARCADERO,,94111,3,N,,North Waterfront,STREETS,12555102,THE EMBARCADERO,THE EMBARCADERO  fr:BROADWAY to:GREEN ST,50784,North Waterfront,6013175.795,2119327.44
12556202,THE EMBARCADERO,,94111,3,N,DPW,North Waterfront,STREETS,12556202,THE EMBARCADERO,THE EMBARCADERO  fr:GREEN ST to:LOMBARD ST,123419,North Waterfront,6012640.002,2120258.915
12556102,THE EMBARCADERO,,94111,3,N,DPW,North Waterfront,STREETS,12556102,THE EMBARCADERO,THE EMBARCADERO  fr:GREEN ST to:LOMBARD ST,89392,North Waterfront,6012575.321,2120218.422
4611000,DAVIS,ST,94111,3,N,,North Waterfront,STREETS,4611000,DAVIS ST,DAVIS ST fr:VALLEJO ST to:END: 800-899 BLOCK,13209,North Waterfront,6013054.596,2119368.284
7552000,JOHN MAHER,ST,94111,3,N,,North Waterfront,Streets_Pedestri,7552000,JOHN MAHER ST,JOHN MAHER ST fr:FRONT ST to:BATTERY ST,12062,North Waterfront,6012486.724,2119699.63
4474000,COWELL,PL,94111,3,N,DPW,North Waterfront,STREETS,4474000,COWELL PL,COWELL PL fr:START: 1-99 BLOCK to:VALLEJO ST,1896,North Waterfront,6012223.294,2119059.61
7155000,ICEHOUSE,ALY,94111,3,N,DPW,North Waterfront,STREETS,7155000,ICEHOUSE ALY,ICEHOUSE ALY fr:GREEN ST to:END: 1-49 BLOCK,5984,North Waterfront,6012157.441,2119568.643
2763000,BATTERY,ST,94111,3,N,DPW,North Waterfront,STREETS,2763000,BATTERY ST,BATTERY ST fr:BROADWAY to:VALLEJO ST,23882,North Waterfront,6012410.538,2118995.323
2762000,BATTERY,ST,94111,3,N,DPW,Financial District North,STREETS,2762000,BATTERY ST,BATTERY ST fr:PACIFIC AVE to:BROADWAY,23464,Financial District North,6012458.057,2118652.501
7156000,ICEHOUSE,ALY,94111,3,N,DPW,North Waterfront,STREETS,7156000,ICEHOUSE ALY,ICEHOUSE ALY fr:START: 50-99 BLOCK to:UNION ST,5356,North Waterfront,6012133.486,2119744.616
5490000,FILBERT,ST,94111,3,N,,North Waterfront,Streets_Pedestri,5490000,FILBERT ST,FILBERT ST fr:BATTERY ST to:SANSOME ST,22099,North Waterfront,6012076.508,2120161.323
5489000,FILBERT,ST,94111,3,N,,North Waterfront,Streets_Pedestri,5489000,FILBERT ST,FILBERT ST fr:START: 1-99 BLOCK to:BATTERY ST,20697,North Waterfront,6012394.298,2120204.184
12553201,THE EMBARCADERO,,94111,3,N,,Financial District North,STREETS,12553201,THE EMBARCADERO,THE EMBARCADERO  fr:MISSION ST to:WASHINGTON ST,152005,Financial District North,6014479,2117572.215
12553101,THE EMBARCADERO,,94111,3,N,,Financial District North,STREETS,12553101,THE EMBARCADERO,THE EMBARCADERO  fr:MISSION ST to:WASHINGTON ST,114283,Financial District North,6014346.108,2117484.892
4080000,CLAY,ST,94111,3,N,DPW,Financial District North,STREETS,4080000,CLAY ST,CLAY ST fr:DRUMM ST to:DAVIS ST,17287,Financial District North,6013473.261,2117638.523
4972000,DRUMM,ST,94111,3,N,DPW,Financial District North,STREETS,4972000,DRUMM ST,DRUMM ST fr:CLAY ST to:WASHINGTON ST,23240,Financial District North,6013623.96,2117823.742
3142000,BROADWAY,,94111,3,N,,Financial District North,STREETS,3142000,BROADWAY,BROADWAY  fr:THE EMBARCADERO to:DAVIS ST,5664,Financial District North,6013277.77,2118950.788
12554101,THE EMBARCADERO,,94111,3,N,,Financial District North,STREETS,12554101,THE EMBARCADERO,THE EMBARCADERO  fr:WASHINGTON ST to:BROADWAY,68857,Financial District North,6013700.172,2118549.871
12554201,THE EMBARCADERO,,94111,3,N,,Financial District North,STREETS,12554201,THE EMBARCADERO,THE EMBARCADERO  fr:WASHINGTON ST to:BROADWAY,114699,Financial District North,6013767.339,2118587.533
4609000,DAVIS,ST,94111,3,N,DPW,Financial District North,STREETS,4609000,DAVIS ST,DAVIS ST fr:JACKSON ST to:BROADWAY,45335,Financial District North,6013162.752,2118590.635
6487000,GREENWICH,ST,94133,3,N,,Telegraph Hill,Streets_Pedestri,6487000,GREENWICH ST,GREENWICH ST fr:GREENWICH ST to:MONTGOMERY ST,26406,Telegraph Hill,6011568.95,2120440.828
13517000,WEBB,PL,94133,3,N,,Russian Hill,UPROW,13517000,WEBB PL,WEBB PL fr:MASON ST to:END: 1-99 BLOCK,1732,Russian Hill,6009073.962,2119307.82
6460000,GREEN,ST,94133,3,N,DPW,Russian Hill,STREETS,6460000,GREEN ST,GREEN ST fr:END: WEST to:JONES ST,18424,Russian Hill,6008385.138,2118963.599
10953000,REDFIELD,ALY,94133,3,N,,Russian Hill,Streets_Pedestri,10953000,REDFIELD ALY,REDFIELD ALY fr:TAYLOR ST to:FILBERT ST,2875,Russian Hill,6008560.721,2119514.747
2976000,BLACK,PL,94133,3,N,DPW,Russian Hill,STREETS,2976000,BLACK PL,BLACK PL fr:UNION ST to:END: 1-99 BLOCK,1742,Russian Hill,6007969.1,2119342.22
8591000,MACONDRAY,ST,94133,3,N,DPW,Russian Hill,STREETS,8591000,MACONDRAY ST,MACONDRAY ST fr:TAYLOR ST to:JONES ST,16811,Russian Hill,6008454.059,2119149.888
8592000,MACONDRAY,ST,94133,3,N,DPW,Russian Hill,STREETS,8592000,MACONDRAY ST,MACONDRAY ST fr:JONES ST to:LEAVENWORTH ST,16689,Russian Hill,6007978.014,2119082.31
8584000,LYON,ST,94123,2,N,DPW,Marina,STREETS,8584000,LYON ST,LYON ST fr:JEFFERSON ST to:PALACE OF FINE ARTS,11677,Marina,5998854.921,2121176.32
7465000,JEFFERSON,ST,94123,2,N,,Marina,PAPER,7465000,JEFFERSON ST,JEFFERSON ST fr:BAKER ST to:LYON ST,21749,Marina,5999019.038,2121125.469
6504000,GREENWICH,ST,94109,2,N,DPW,Russian Hill,STREETS,6504000,GREENWICH ST,GREENWICH ST fr:LEAVENWORTH ST to:GREENWICH CT,17523,Russian Hill,6007489.74,2119881.114
5768000,FRANCISCO,ST,94109,2,N,DPW,Russian Hill,UPROW,5768000,FRANCISCO ST,FRANCISCO ST fr:HYDE ST to:END: 900-999 BLOCK,13998,Russian Hill,6006744.973,2120955.881
6529000,GRENARD,TER,94109,2,N,DPW,Russian Hill,PRIVATE,6529000,GRENARD TER,GRENARD TER fr:GREENWICH ST to:END: 1-99 BLOCK,8553,Russian Hill,6006072.285,2119768.061
6483000,GREENWICH,CT,94109,2,N,DPW,Russian Hill,PRIVATE,6483000,GREENWICH CT,GREENWICH CT fr:START: 1-99 BLOCK to:GREENWICH ST,5992,Russian Hill,6007375.315,2119777.544
4545000,CULEBRA,TER,94109,2,N,DPW,Russian Hill,PRIVATE,4545000,CULEBRA TER,CULEBRA TER fr:START: 1-99 BLOCK to:CHESTNUT ST,10367,Russian Hill,6006346.366,2120277.883
9709000,NORTH VIEW,CT,94109,2,N,DPW,Russian Hill,PRIVATE,9709000,NORTH VIEW CT,NORTH VIEW CT fr:START: 1-99 BLOCK to:BAY ST,5023,Russian Hill,6006280.95,2121024.573
4546000,CULEBRA,TER,94109,2,N,DPW,Russian Hill,PRIVATE,4546000,CULEBRA TER,CULEBRA TER fr:CHESTNUT ST to:END: 100-199 BLOCK,6127,Russian Hill,6006316.487,2120491.471
2901000,BELLAIR,PL,94133,3,N,,Telegraph Hill,UPROW,2901000,BELLAIR PL,BELLAIR PL fr:CHESTNUT ST to:PFEIFFER ST,2616,Telegraph Hill,6010074.567,2121017.468
10387000,PFEIFFER,ST,94133,3,N,,Telegraph Hill,UPROW,10387000,PFEIFFER ST,PFEIFFER ST fr:START: 1-99 BLOCK to:GRANT AVE,4655,Telegraph Hill,6010428.984,2121152.374
